iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,q134,37.092,5.779,42.871,10.1819
4,q135,98324.135,5.102,98329.237,3.7899
4,q137,45.995,5.0,50.995,1.9122
4,q138,823.248,3.411,826.659,5.3285
4,q139,244.485,6.164,250.649,1.6406
4,q140,5742.602,14.173,5756.775,2.3165
4,q141,17268.573,10.735,17279.308,2.1498
4,q142,10495.066,15.794,10510.86,1.612
4,q143,3807.983,32.256,3840.239,2.1485
4,q144,721.458,26.857,748.315,2.0715
4,q145,88.884,8.031,96.915,1.6226
4,q146,136.704,7.348,144.052,1.5866
5,q001,39.499,0.883,40.382,1.3929
5,q002,807.723,1.049,808.772,3.3546
5,q003,108.965,11.468,120.433,2.3894
5,q004,125.247,1.06,126.307,1.93
5,q005,255.123,1.01,256.133,1.2708
5,q006,85.3,1.18,86.48,2.1458
5,q007,81.865,1.544,83.409,1.46
5,q008,111.98,1.556,113.536,2.1682
5,q009,84.12,3.549,87.669,1.7427
5,q010,86.576,1.995,88.571,1.3921
5,q011,92.204,2.268,94.472,2.0177
5,q012,89.997,1.751,91.748,1.8295
5,q013,47.268,1.602,48.87,2.002
5,q014,9.053,1.766,10.819,2.3545
5,q015,526.878,1.723,528.601,3.1311
5,q016,52.392,7.919,60.311,6.3999
5,q017,9.618,1.29,10.908,3.0796
5,q018,30.712,1.489,32.201,1.7792
5,q019,19.269,1.349,20.618,2.1981
5,q020,59.736,1.611,61.347,3.5435
5,q021,31.335,1.618,32.953,4.6308
5,q022,92.477,1.648,94.125,1.5791
5,q023,37.683,1.44,39.123,1.721
5,q024,22.414,1.519,23.933,1.3841
5,q025,53.037,2.735,55.772,2.0193
5,q026,32.87,2.063,34.933,1.2361
5,q027,19.056,3.27,22.326,2.005
5,q028,660.607,1.938,662.545,1.3185
5,q029,110.002,3.449,113.451,2.3351
5,q030,13646.496,2.612,13649.108,2.6789
5,q031,417.272,2.852,420.124,3.5149
5,q032,710.451,3.503,713.954,2.3484
5,q033,9.664,3.231,12.895,2.5423
5,q034,32137.399,2.425,32139.824,2.2446
5,q035,127.575,2.806,130.381,2.302
5,q036,14.233,2.803,17.036,1.9859
5,q037,90.264,2.263,92.527,1.2521
5,q038,4934.444,2.914,4937.358,2.9938
5,q039,125.136,3.334,128.47,2.8347
5,q040,22.887,2.532,25.419,1.7589
5,q041,9.316,3.104,12.42,1.4506
5,q042,104.949,2.243,107.192,1.4501
5,q043,354.242,2.665,356.907,1.5626
