iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,25c,5238.952,10.822,5249.774,60.3968
4,26a,12177.166,47.829,12224.995,17.0993
4,26b,150.234,49.288,199.522,11.7425
4,26c,1101.242,46.756,1147.998,12.2682
4,27a,12.91,47.82,60.73,3.3333
4,27b,5.45,46.922,52.372,4.1487
4,27c,17.264,49.458,66.722,3.087
4,28a,855.025,60.109,915.134,71.1659
4,28b,448.196,57.622,505.818,58.8041
4,28c,896.388,58.77,955.158,53.0267
4,29a,53.911,71.522,125.433,7.7208
4,29b,8.629,71.944,80.573,3.3953
4,29c,714.838,77.669,792.507,68.8643
4,2a,309.399,1.933,311.332,31.5217
4,2b,293.384,2.018,295.402,36.7786
4,2c,278.619,2.068,280.687,8.7956
4,2d,382.733,2.072,384.805,31.75
4,30a,3667.688,49.765,3717.453,37.7648
4,30b,247.522,47.515,295.037,8.7455
4,30c,2143.577,49.962,2193.539,53.9099
4,31a,678.304,38.593,716.897,34.2144
4,31b,247.958,35.181,283.139,12.5577
4,31c,687.558,38.714,726.272,39.3635
4,32a,8.01,2.277,10.287,9.5469
4,32b,107.101,3.105,110.206,22.7631
4,33a,21.533,58.157,79.69,3.5952
4,33b,12.339,57.765,70.104,2.6411
4,33c,33.734,58.959,92.693,5.4494
4,3a,129.232,1.582,130.814,2.6384
4,3b,84.693,1.693,86.386,2.5172
4,3c,201.094,1.796,202.89,3.622
4,4a,89.164,2.085,91.249,6.7148
4,4b,32.934,1.932,34.866,2.0691
4,4c,80.541,1.692,82.233,7.6972
4,5a,67.328,1.869,69.197,7.8224
4,5b,63.25,1.783,65.033,1.5855
4,5c,96.118,1.773,97.891,3.4904
4,6a,21.082,1.946,23.028,3.1455
4,6b,172.721,1.814,174.535,8.4287
4,6c,6.165,2.21,8.375,3.1988
4,6d,4064.374,1.942,4066.316,9.3842
4,6e,14.688,2.149,16.837,2.7271
4,6f,4105.744,1.751,4107.495,9.813
4,7a,582.954,5.686,588.64,3.3748
4,7b,166.594,5.391,171.985,3.1781
4,7c,1637.271,5.988,1643.259,22.6442
4,8a,835.555,3.826,839.381,16.8655
4,8b,84.078,3.532,87.61,6.0526
4,8c,1907.726,3.407,1911.133,1.3087
4,8d,686.396,3.996,690.392,2.6362
4,9a,130.557,6.322,136.879,9.0921
4,9b,127.757,5.646,133.403,8.9157
4,9c,219.435,5.983,225.418,2.7243
4,9d,1934.834,6.149,1940.983,3.545
5,10a,241.363,3.499,244.862,1.8375
5,10b,138.372,3.494,141.866,2.4455
5,10c,6970.867,3.278,6974.145,5.7434
5,11a,56.134,5.579,61.713,18.1154
5,11b,20.104,4.751,24.855,10.5471
5,11c,103.277,4.947,108.224,13.4586
5,11d,95.596,5.198,100.794,6.8417
5,12a,104.187,5.361,109.548,5.6684
5,12b,38.158,5.768,43.926,3.419
5,12c,312.984,5.421,318.405,11.5422
5,13a,604.089,8.126,612.215,5.1741
5,13b,275.921,8.411,284.332,6.2289
5,13c,264.703,8.384,273.087,3.6061
5,13d,937.079,8.445,945.524,5.0759
5,14a,243.055,5.251,248.306,21.3898
5,14b,109.935,4.693,114.628,4.1078
5,14c,413.859,5.221,419.08,25.1027
5,15a,155.806,11.316,167.122,3.0283
5,15b,19.041,11.822,30.863,3.5767
5,15c,604.256,12.217,616.473,3.6553
5,15d,308.871,12.787,321.658,5.8831
5,16a,154.291,6.495,160.786,8.5075
5,16b,10048.754,5.956,10054.71,37.073
5,16c,883.564,6.3,889.864,24.3997
5,16d,722.926,6.331,729.257,24.9874
5,17a,7059.328,3.98,7063.308,35.9395
5,17b,5374.278,4.016,5378.294,31.2046
5,17c,5231.306,3.935,5235.241,33.5948
5,17d,5309.089,4.093,5313.182,54.1499
5,17e,7131.224,3.959,7135.183,35.6406
5,17f,6564.668,4.093,6568.761,37.6148
5,18a,2548.361,3.992,2552.353,5.563
5,18b,109.779,3.906,113.685,5.9781
5,18c,3272.061,3.827,3275.888,7.5543
5,19a,132.996,18.811,151.807,9.8205
5,19b,63.284,14.84,78.124,8.4129
5,19c,999.344,20.763,1020.107,11.3543
5,19d,3078.019,21.485,3099.504,6.129
5,1a,40.899,2.053,42.952,1.5607
5,1b,36.649,1.668,38.317,7.9545
5,1c,38.707,1.678,40.385,1.9086
5,1d,36.535,1.652,38.187,8.4569
5,20a,2007.949,11.907,2019.856,15.5797
5,20b,1584.733,11.589,1596.322,14.2331
5,20c,865.549,12.18,877.729,19.8577
5,21a,55.426,11.324,66.75,23.3651
5,21b,37.991,10.946,48.937,16.1667
5,21c,39.098,11.479,50.577,22.9058
5,22a,300.66,29.592,330.252,29.7569
5,22b,214.458,29.407,243.865,12.0574
5,22c,904.436,29.723,934.159,50.9815
5,22d,560.809,31.543,592.352,48.4399
5,23a,193.588,28.796,222.384,5.0458
5,23b,40.523,26.378,66.901,5.5679
5,23c,188.242,27.891,216.133,1.9236
5,24a,304.674,56.183,360.857,21.3734
5,24b,16.31,50.813,67.123,4.2373
5,25a,1495.618,10.019,1505.637,45.904
5,25b,193.653,10.03,203.683,6.2503
5,25c,5239.073,10.695,5249.768,60.3968
5,26a,12191.682,49.607,12241.289,17.0993
5,26b,149.289,48.044,197.333,11.7425
5,26c,1097.872,48.126,1145.998,12.2682
5,27a,13.026,49.262,62.288,3.3333
5,27b,5.299,46.352,51.651,4.1487
5,27c,16.66,48.354,65.014,3.087
5,28a,857.47,59.427,916.897,71.1659
5,28b,446.057,57.589,503.646,58.8041
5,28c,895.703,58.58,954.283,53.0267
5,29a,53.746,70.727,124.473,7.7208
5,29b,8.579,71.468,80.047,3.3953
5,29c,715.885,76.686,792.571,68.8643
5,2a,308.815,1.881,310.696,31.5217
5,2b,292.133,2.028,294.161,36.7786
5,2c,278.061,2.071,280.132,8.7956
5,2d,380.981,2.02,383.001,31.75
5,30a,3686.212,50.523,3736.735,37.7648
5,30b,247.202,48.088,295.29,8.7455
5,30c,2149.706,49.805,2199.511,53.9099
5,31a,681.244,39.074,720.318,34.2144
5,31b,248.586,35.317,283.903,12.5577
5,31c,685.089,40.221,725.31,39.3635
5,32a,8.133,2.322,10.455,9.5469
5,32b,102.868,1.967,104.835,22.7631
5,33a,21.679,58.924,80.603,3.5952
5,33b,12.266,57.93,70.196,2.6411
5,33c,33.853,60.203,94.056,5.4494
5,3a,129.744,1.576,131.32,2.6384
5,3b,85.333,1.633,86.966,2.5172
5,3c,199.964,1.782,201.746,3.622
5,4a,89.235,2.06,91.295,6.7148
5,4b,33.003,1.983,34.986,2.0691
5,4c,81.431,1.657,83.088,7.6972
5,5a,66.827,1.998,68.825,7.8224
5,5b,62.973,1.791,64.764,1.5855
5,5c,95.382,1.802,97.184,3.4904
5,6a,21.278,1.919,23.197,3.1455
5,6b,173.965,1.844,175.809,8.4287
5,6c,6.116,2.159,8.275,3.1988
5,6d,4064.214,1.952,4066.166,9.3842
5,6e,14.745,2.172,16.917,2.7271
5,6f,4130.377,1.785,4132.162,9.813
5,7a,580.971,5.597,586.568,3.3748
5,7b,165.02,5.168,170.188,3.1781
5,7c,1639.674,5.678,1645.352,22.6442
5,8a,837.436,3.865,841.301,16.8655
5,8b,82.896,3.57,86.466,6.0526
5,8c,1911.769,3.328,1915.097,1.3087
5,8d,689.678,4.015,693.693,2.6362
5,9a,131.682,6.148,137.83,9.0921
5,9b,129.125,5.751,134.876,8.9157
5,9c,219.497,5.951,225.448,2.7243
5,9d,1931.407,6.468,1937.875,3.545
6,10a,242.334,3.528,245.862,1.8375
6,10b,138.511,3.446,141.957,2.4455
6,10c,6961.554,3.383,6964.937,5.7434
6,11a,56.713,5.645,62.358,18.1154
6,11b,20.306,4.835,25.141,10.5471
6,11c,106.388,5.047,111.435,13.4666
6,11d,93.26,5.37,98.63,6.844
6,12a,104.054,5.539,109.593,5.6684
6,12b,37.669,5.819,43.488,3.419
6,12c,312.558,5.449,318.007,11.5422
6,13a,607.155,8.405,615.56,5.1741
6,13b,278.785,8.442,287.227,6.2289
6,13c,266.222,8.401,274.623,3.6061
6,13d,938.089,8.503,946.592,5.0759
6,14a,244.034,5.296,249.33,21.3898
6,14b,110.895,4.891,115.786,4.1078
6,14c,413.677,4.894,418.571,25.1027
6,15a,156.851,11.219,168.07,3.0283
6,15b,18.999,11.131,30.13,3.5767
6,15c,607.808,12.27,620.078,3.6553
6,15d,308.382,12.963,321.345,5.8831
6,16a,155.292,6.425,161.717,8.5075
6,16b,10044.782,6.052,10050.834,37.073
6,16c,881.348,6.294,887.642,24.3997
6,16d,720.263,6.394,726.657,24.9874
6,17a,7058.775,3.959,7062.734,35.9395
6,17b,5364.175,4.064,5368.239,31.2046
6,17c,5253.051,3.835,5256.886,33.5948
6,17d,5303.085,4.016,5307.101,54.1499
6,17e,7102.05,3.973,7106.023,35.6406
6,17f,6540.301,4.011,6544.312,37.6148
6,18a,2537.843,3.873,2541.716,5.563
6,18b,110.389,3.92,114.309,5.9781
6,18c,3271.348,3.93,3275.278,7.5543
6,19a,132.021,18.711,150.732,9.8205
6,19b,56.864,14.815,71.679,8.4129
6,19c,1007.42,20.56,1027.98,11.3543
6,19d,3150.577,20.645,3171.222,6.129
6,1a,40.397,2.024,42.421,1.5607
6,1b,36.259,1.668,37.927,7.9545
6,1c,38.614,1.665,40.279,1.9086
6,1d,36.634,1.656,38.29,8.4569
6,20a,2013.28,11.548,2024.828,15.5797
6,20b,1571.028,11.285,1582.313,14.2331
6,20c,870.991,12.21,883.201,19.8577
6,21a,55.027,11.321,66.348,23.3651
6,21b,38.263,10.844,49.107,16.1667
6,21c,38.188,11.279,49.467,22.9058
6,22a,300.724,28.833,329.557,29.7569
6,22b,213.077,29.35,242.427,12.0574
6,22c,906.774,29.858,936.632,50.9815
6,22d,558.821,31.49,590.311,48.4399
6,23a,193.475,28.162,221.637,5.0458
